ComID,LengthKM,Tidal,SLOPE,Width_bkfl_m
10999873,0.027,0,0.00001,0.159640596
10999871,1.112,0,0.00001,2.119208456
11000579,1.716,0,0.00136946,2.094342933
11000585,0.28,0,0.00117857,3.018197237
11000597,1.734,0,0.00099192,1.906054941
11000599,0.464,0,0.00075431,1.149954156
11000601,0.028,0,0.01678571,2.172650584
11000665,0.584,0,0.00188505,0.555565586
11000609,0.46,0,0.0032826,2.265796955
11002765,0.907,0,0.00229327,3.370983809
11002787,1.74,0,0.00172988,3.907844705
11002797,0.477,0,0.00148846,3.947497313
11000987,2.641,0,0.00068534,6.471518153
11000989,0.295,0,0.00033898,6.92266945
11001047,1.729,0,0.0005668,7.296660014
933080064,1.087,1,0.00063477,6.607269524
11001451,0.294,1,0.00040816,6.521426372
11002833,2.509,0,0.00096851,6.499461688
10989281,0.206,1,0.00035714,0.332318402
10989283,0.797,1,0.0006646,1.164635016
10989277,0.41,1,0.00001,4.990453446
10989301,0.669,1,0.00001,5.235789728
10989319,0.039,1,0.00001,87.1557897
10989185,2.524,1,0.00001,88.16354984
10989173,0.113,1,0.00001,88.16374255
10989169,0.123,1,0.00001,88.22359097
10989171,0.055,1,0.00001,4.389713248
10989343,1.513,1,0.00017184,4.510925901
10989097,0.971,1,0.00001,6.535089729
10989085,0.709,1,0.00001,89.77846757
10988453,0.212,0,0.00122641,0.822661243
10988473,0.352,1,0.00001,1.612290991
10988451,0.5,0,0.00234,2.540911333
10989297,0.927,1,0.00001,4.943706108
10989211,0.071,1,0.00001,2.540354054
10989111,0.145,1,0.00001,1.192268158
10989105,0.114,1,0.00001,1.198191037
10989123,1.456,1,0.00001,89.60038536
10989099,0.081,1,0.00001,6.389613622
10989379,0.186,1,0.00001,10.71655009
10989371,0.331,1,0.00001,10.71364312
10989375,0.101,1,0.00001,10.65812718
10989415,0.639,1,0.00001,8.666783929
10989421,0.732,1,0.00072404,7.016320745
10988537,0.755,1,0.00001,2.281985872
10996785,0.234,0,0.00029914,5.436902383
10991261,3.917,0,0.00121266,5.789035567
11008163,0.64,0,0.000625,5.422560753
10991407,0.676,1,0.00034023,5.458214477
10991343,1.535,1,0.00001,59.12782536
10991435,0.899,1,0.00001112,58.35166496
10991401,0.704,1,0.00001,54.91133747
10990965,0.514,1,0.00001,1.536756689
10991287,1.44,1,0.00001388,13.73486518
10991291,0.045,1,0.00022222,13.70349192
10991429,0.294,1,0.00001,13.73682363
10991477,0.233,1,0.00068669,13.70545486
10991285,2.247,1,0.00001,60.49381643
10991431,0.078,1,0.00001,60.43431581
10991023,0.517,1,0.00009671,59.12892684
10997777,0.93,1,0.00103225,4.191051305
10997783,0.885,0,0.00010169,1.955914027
10997787,0.338,0,0.00001,1.222753875
10997785,0.65,0,0.00001,2.850775614
10997789,0.569,0,0.00045694,1.100890113
10997791,0.504,0,0.00001,1.17311401
10997793,0.882,0,0.00001,2.769660831
10997819,2.097,0,0.00022412,7.387103985
10997837,0.591,0,0.00345177,3.066133983
10997839,0.237,0,0.0006751,2.475430371
10997841,1.24,0,0.00054032,4.446117191
10997853,0.163,0,0.00001,1.390696746
10997855,0.296,0,0.0027027,1.465064313
10997857,0.857,0,0.00130688,3.525371402
10996345,1.014,1,0.00001,1.993200201
10997873,0.73,1,0.0005,0.504827891
10997875,2.87,1,0.00001,1.583046683
10997869,2.959,1,0.00001,86.28006061
10997877,0.769,1,0.00032509,0.555565586
10997879,1.11,1,0.00001,1.620175102
10997881,2.386,1,0.00010058,2.857224779
10997889,0.594,1,0.00001,2.918993854
10997405,0.061,1,0.00001,2.927227986
10997795,0.128,1,0.00001,2.927227986
10997419,0.042,1,0.00001,0.212854128
10997891,0.377,1,0.00001,86.25440825
10997439,1.126,1,0.00001,86.25347261
10997443,2.275,1,0.00001,86.23741737
10996543,0.678,1,0.0009587,2.141803352
10996353,0.307,1,0.00001,2.75119622
10996363,1.121,1,0.00027653,2.095694558
10996357,1,1,0.00153,1.878369846
10996371,0.57,1,0.00001,2.793583734
10997427,0.275,1,0.00001,86.27295487
10997431,0.059,1,0.00001,86.26986951
10997547,0.052,1,0.00001,17.14301832
10997633,2.234,1,0.00001,62.33374187
10997637,0.132,1,0.00001,61.23915836
10997905,2.27,1,0.00026872,74.98693025
10997543,4.75,1,0.00001,79.20842746
10997909,0.063,1,0.00001,79.20848108
10997519,1.595,1,0.00001,79.22063505
10997501,3.131,1,0.00001,76.58061444
10997821,0.939,1,0.00001,76.63792499
10997457,0.312,1,0.00001,76.63846075
10997481,1.685,1,0.00001,77.47981645
10997463,0.452,1,0.00001,0.547866845
10997467,1.48,1,0.00001,76.63031316
933080062,2.543,1,0.00001,77.47353005
10997823,0.909,1,0.00001,76.58638255
933080063,0.271,1,0.00001,76.65105917
10997545,0.696,1,0.00001,17.20748241
10997913,0.797,1,0.0005255,1.201730752
11003199,0.433,0,0.00018475,0.76929911
11000285,0.03,0,0.00001,0.923220277
11000381,0.515,0,0.00025242,1.475656437
11003223,0.082,1,0.00001,6.556935064
11003225,0.32,1,0.00001,6.562115342
10999643,1.186,0,0.00001,2.517961779
11003347,0.763,0,0.00001,3.864856013
11003349,0.064,0,0.00390625,0.634112419
11003409,0.25,0,0.00001,1.34304883
11003411,0.266,0,0.00001,1.882134873
11003399,2.444,0,0.00035188,21.57787402
11003109,1.757,1,0.00001,42.69002342
166742222,1.009,1,0.00001,44.50143687
166742223,1.557,1,0.00001,43.66568339
10999199,1.313,1,0.00001,51.74492728
10998961,0.119,1,0.00001,0.159640596
10998959,0.083,0,0.00001,0
10998925,2.919,1,0.0001062,3.668261626
10999765,0.238,0,0.0002521,2.549811224
10999741,0.251,0,0.00227091,0.82093839
10999481,2.802,0,0.00001,1.598178763
11001509,0.451,0,0.00093126,0.791076027
11001397,0.18,1,0.00001,42.67529535
11002985,2.577,0,0.00201008,1.682759638
11003233,0.686,1,0.00084548,7.015513529
11003237,0.273,1,0.00084249,1.277124771
11003441,0.542,0,0.00001,1.018034813
11003445,0.058,0,0.00068965,1.545942405
11003447,0.389,0,0.00033419,1.157317865
10998865,0.109,1,0.00001,3.684436717
11003289,0.013,0,0.00384615,2.519648102
11002645,0.146,0,0.00130136,2.526382141
11001431,1.108,0,0.00017148,1.446586161
11008373,0.231,0,0.00142857,4.628965604
166742218,1.952,0,0.00001,18.46386878
933080073,5.713,0,0.00001,4.892462676
933080074,3.09,0,0.00001,10.27958183
11011907,0.809,0,0.0001236,27.40295408
11015693,0.769,0,0.00010403,27.3013944
11011913,0.819,0,0.00001,27.2612255
11011917,0.834,0,0.00001,27.25229104
11011921,0.827,0,0.00001,27.2458481
11011927,0.85,0,0.00001,27.2387799
11011937,0.112,0,0.00001,27.23066999
11011963,0.192,0,0.00001,27.22994206
11011967,2.99,0,0.00001,27.19659239
11012019,0.758,0,0.00001,27.0357214
11013779,1.565,0,0.00001,5.26921459
11013793,0.02,0,-9998,6.918168498
11013797,0.791,0,0.00001,6.918168498
11013795,0.031,0,0.00001,6.777365364
11013787,0.802,0,0.00001,6.776320748
11013783,0.906,0,0.00001,6.220295453
11013785,0.02,0,0.00001,6.222798727
11013791,0.049,0,0.00001,6.519906453
11013789,0.738,0,0.00001,6.494013415
11013805,0.863,0,0.00001,7.132995601
11012779,0.134,0,0.00001,13.15300306
11013943,0.219,0,0.00001,1.443646937
11013949,0.017,0,0.00001,1.402860506
11013081,1.066,0,0.00075046,18.96747068
11013077,0.99,0,0.00020202,18.94274684
11012331,0.82,0,0.00001,26.94144953
11012177,0.8,0,0.00001,27.01780519
11012213,0.79,0,0.00001,26.98114995
11012509,0.377,0,0.00001,14.05582846
11012485,0.597,0,0.00001,14.116839
11012533,0.805,0,0.00001,13.99090931
11012093,0.807,0,0.00001,27.03121727
11011211,0.37,1,0.00048648,13.46186676
11011233,0.265,1,0.00037735,13.44334337
11011259,0.913,1,0.00032858,13.42795799
11011263,0.133,1,0.00001,13.37216993
11011265,0.304,1,0.00001,13.36221354
11011267,0.25,1,0.00001,13.35659656
11011271,0.347,1,0.00001,13.34949247
11011273,0.398,1,0.00001,13.13641545
11011277,0.169,1,0.00059171,13.10544615
11011279,0.444,0,0.00042792,13.08836557
11011283,0.184,0,0.00005434,11.7536876
11015585,0.762,0,0.00052493,11.75200105
11011285,0.191,0,0.00052356,11.62736986
11016049,0.499,0,0.0006012,11.58687241
10998881,0.107,0,0.00001,0
10989303,0.204,1,0.00001,1.301285764
10989295,2.337,1,0.00001,4.53534161
10997395,0.134,1,0.00001,3.717718397
11033087,3.92,1,0.00001,3.710475463
10989279,0.982,1,0.00002036,6.877733231
11002355,1.164,0,0.00331615,1.456340729
10989285,4.424,1,0.00001,92.02875384
10989287,3.269,1,0.00001,10.91461303
10989141,5.243,1,0.00001,89.4814459
10989153,1.801,1,0.00001,89.36898644
10989155,0.06,1,0.00001,89.34964049
10988531,0.476,1,0.00001,0.558108233
10988983,4.697,0,0.00218224,4.5140635
10997389,0.008,1,-9998,86.35275829
10997397,3.972,1,0.00001,86.35275829
10997403,0.192,1,0.00001,86.33057165
10996131,0.098,1,0.00001,1.033219899
10997527,0.437,1,0.00001,77.52556019
10997537,2.241,1,0.00001,77.60910438
10996267,2.434,0,0.00001,5.934442195
10997261,8.186,0,0.00034204,9.950645937
10996309,2.339,0,0.00176571,3.957527268
10996333,3.003,0,0.00334998,2.153011881
10990859,0.175,1,0.00001,59.22723497
10991297,0.217,1,0.00001,59.22745012
10996715,0.222,0,0.00001,16.52346581
10998791,0.041,1,0.00001,52.98705229
11008161,1.215,0,0.00059259,4.847107278
11008159,0.067,0,0.00074626,4.365780352
10998801,0.316,1,0.00001,3.340606364
10998817,0.166,1,0.00001,52.97759239
10998837,0.78,1,0.00001,2.870572904
10998821,0.069,0,0.00001,0
10998835,0.307,1,0.00048859,52.97735186
10998861,0.033,0,-9998,0
10998883,0.938,1,0.00001,1.511676473
10998887,0.144,0,0.00001,0
10998893,0.707,1,0.00008976,1.085347355
10998899,0.248,1,0.00008064,52.9596567
10998921,0.527,1,0.00001,52.90249463
10998919,0.041,0,0.00001,0
10998915,0.878,1,0.00001,0.758176127
10998917,0.148,1,0.00001,3.188818414
10998957,1.73,1,0.00001,52.89789116
11009199,1.627,0,0.0013952,4.36804989
10999093,0.946,1,0.00001,2.609091551
10999051,0.262,1,0.00001,3.749572136
10999049,0.171,0,0.00001,0
10999097,0.373,1,0.00026905,0.478921789
10999233,0.095,1,0.00001,51.22849352
11008379,0.608,0,0.00299342,4.5275304
11008383,0.361,0,0.0034626,1.818626471
11008385,0.713,0,0.00151472,4.462645565
10999791,0.278,0,0.00118705,2.229894634
11008403,1.343,0,0.00160089,4.10848445
10999989,0.146,0,0.00001,1.52287423
11000075,1.017,0,0.00006882,1.152413953
11000695,1.492,0,0.00186327,1.131335211
11000833,0.944,1,0.000625,9.207940191
11000893,1.698,1,0.00041813,9.06271915
11000747,2.051,0,0.00134568,1.128829482
11000827,0.482,0,0.00207468,1.947208135
11002805,3.49,0,0.00224928,1.729235114
11000605,0.298,0,0.00214765,1.111131171
11000991,0.25,0,0.00001,7.300345833
11001003,0.362,0,0.00116022,4.684604572
11001151,0.874,0,0.00202517,4.22637403
11001689,0.226,1,0.00001,42.04579613
11001649,0.688,0,0.00170058,6.208676175
11001625,2.771,0,0.00160591,2.799153186
11001663,0.452,0,0.00108407,5.679157966
11001665,0.349,0,0.00137535,4.262732757
11001667,0.806,0,0.00049627,5.552341863
11001699,0.952,0,0.00094537,3.748816859
11002857,0.804,0,0.00251243,3.263425881
11001797,0.467,0,0.00006423,1.883638776
11011315,0.517,0,0.00056092,5.927519333
11016057,0.168,0,0.00001,5.949929694
11016059,0.082,0,0.00001,5.950405593
11016055,0.188,0,0.00053191,5.938973487
11012785,0.268,0,0.00001,0.73734833
11015805,3.317,0,0.0005728,2.379186483
11013217,0.041,0,0.00001,2.855737803
11013839,0.067,0,0.00001,13.04578334
11013883,0.119,0,0.0002521,1.599064426
11013889,0.221,0,0.00042253,0.17648932
11013979,0.274,0,0.00001,12.89195974
11014127,0.562,0,0.00048543,0.780263545
11013973,0.205,0,0.00001,0.243855039
11014091,0.25,0,0.0004,12.83670996
11014125,0.311,0,0.00057877,12.8205966
11015189,0.421,0,0.0009594,0.348944465
10999067,0.287,1,0.00001,0.631875684
11008281,1.565,0,0.00336741,1.314277292
11008411,1.866,0,0.00243837,1.133835403
11001661,2.256,0,0.00056737,2.524700315
11002847,2.248,0,0.00166814,2.606376857
11011317,3.385,0,0.0008449,5.524989629
10998923,0.086,1,0.00001,52.90139733
11013843,0.243,0,0.00041152,1.779274639
10998929,0.077,0,0.00207792,0
11000957,0.076,0,0.00105263,2.675534907
11015293,0.237,0,0.00088607,2.178507673
11008201,1.889,0,0.00333509,1.917903105
10988951,4.333,0,0.00085852,4.620086995
10988945,3.281,0,0.00293508,2.707099525
10989345,0.781,1,0.00186939,3.202110754
10988923,1.051,1,0.00119885,3.292365569
11003309,3.38,0,0.00083727,5.621021743
11003279,0.318,0,0.00106918,1.482357474
10997569,4.636,1,0.00041199,28.70518649
10989341,0.975,1,0.00001,3.703982937
10989293,0.164,0,0.00001,2.255776797
10989291,0.092,0,0.00206521,2.51739942
10991411,2.117,1,0.00017005,5.429605923
10991403,3.626,1,0.00051847,6.468892258
10991405,0.034,1,0.00294117,6.468892258
10989275,0.945,1,0.00001,4.871581887
10989339,0.854,1,0.00230679,3.579178721
10989347,3.12,1,0.00023076,5.183063588
11003281,1.831,1,0.00001,22.66178096
11003397,1.068,0,0.00086142,2.656949047
11003283,0.502,0,0.00001,7.591092675
11016063,0.254,0,0.00001,2.339580612
11003293,0.436,0,0.00357798,2.365459719
10989315,1.043,1,0.00143815,2.030498973
10989317,1.303,1,0.001297,3.080875096
10997189,0.408,1,0.00029411,0.924752594
10997813,0.155,1,0.00001,0.191864119
10997495,0.468,1,0.00001,77.48105904
10989121,2.471,1,0.00014218,1.158540599
10989137,1.024,1,0.00001,89.48862913
10997497,0.042,1,0.00001,77.50848252
10997907,2.101,1,0.00001,77.52497578
10997899,0.296,1,0.00001,0.954882694
10996009,0.633,1,0.00001,0.824380495
10991121,0.231,1,0.00001,7.308874277
10991375,0.22,1,0.00001,7.312360319
11002603,2.291,0,0.00001,1.993200201
11003437,0.027,0,0.00001,0
10989015,5.972,1,0.00001,92.19207197
10989215,1.172,1,0.00001,87.03834093
10989245,3.069,1,0.00001,86.89450442
10997385,3.506,1,0.00001,86.73848175
10997377,0.757,1,0.00001,86.86461649
10997407,0.462,1,0.00001,86.30513117
10997867,2.298,1,0.00001,86.29461489
10997129,3.566,0,0.00054402,7.868588387
10988543,0.38,1,0.00001,15.16081453
10989229,1.987,1,0.00016607,15.1472672
10989231,0.018,1,-9998,15.1472672
10989207,1.015,1,0.00050246,12.30521941
10989219,5.017,1,0.00004783,13.87200338
10989217,0.86,1,0.00009302,12.55997185
10997619,3.314,1,0.00021424,19.52820628
10997573,0.338,1,0.00001,19.54675806
10997577,0.066,1,0.00001,19.54357073
10997583,0.304,1,0.00001,19.53958583
10997541,0.306,1,0.00001,77.73595528
10997549,2.851,1,0.00001,1.794330003
10997523,1.291,1,0.00001,75.46438741
10997337,1.663,0,0.00015634,16.52192337
10997615,1.386,1,0.00001,66.05503578
10991281,0.337,1,0.00001,60.73962814
11033107,0.685,1,0.00001,59.25718064
10991295,0.742,1,0.00001,59.26050169
10991427,0.962,1,0.00001,59.26234133
10991347,4.221,1,0.00001,54.66682382
10991361,4.088,1,0.00001,54.59161191
10991127,0.034,1,0.00001,53.85551226
10998741,0.347,1,0.00001,53.85543339
11003027,0.167,1,0.00001,53.85330388
10991385,0.377,1,0.00001,53.85648496
10998803,1.204,1,0.00003322,52.98657132
10998853,0.298,1,0.00001,1.565056932
10998897,0.685,1,0.00026168,0.831221944
10998949,1.271,1,0.00008654,3.186153292
10999031,0.872,1,0.00001,3.804302364
10999101,0.331,1,0.00001,52.60364228
11003221,3.255,1,0.00001,43.04188642
11001695,1.884,1,0.00019639,42.07911995
11011201,3.955,1,0.00005815,13.57977645
10989337,0.502,1,0.00017928,8.721501485
10988909,0.792,1,0.00001,0.782076007
10988915,2.108,0,0.00402751,3.515719443
10988469,1.303,0,0.00358403,2.246972505
10988943,1.193,0,0.00448073,2.512896019
10991245,2.631,0,0.00196883,4.226039015
10991413,0.039,1,0.00487179,4.231396063
10996735,5.331,0,0.00205777,4.015771109
11009167,0.948,0,0.0028481,3.390249124
11008237,0.65,0,0.00064615,4.619474048
11009197,2.45,0,0.00252653,1.53029388
11008367,0.365,0,0.00252054,0.832923526
11008425,0.456,0,0.00001,1.296926336
11008435,0.431,0,0.00071925,1.237715185
10997221,1.39,0,0.00479136,3.485384799
10997223,1.765,0,0.00128045,1.935539367
10996335,4.027,0,0.00170101,6.102643309
10996783,2.062,0,0.00274005,1.941382518
11009161,0.15,0,0.00293333,1.953016375
10998879,0.101,1,0.00001,1.09573369
11008431,0.554,0,0.0006024,0.568165046
10999973,1.339,0,0.00059746,1.125060425
10999971,1.124,0,0.00113879,1.988221638
10999859,0.693,0,0.00349206,2.197918579
11002789,1.803,0,0.00268441,2.140480843
11002817,1.185,0,0.00314767,2.610176638
11002843,3.117,0,0.00186717,2.423991749
11002839,1.656,0,0.00133454,3.613038168
11002859,1.73,0,0.00229479,1.902337257
11002851,1.963,0,0.00263372,1.858668771
11001849,0.735,0,0.00179591,1.827944857
11002795,1.077,0,0.00322191,3.18170646
11002807,2.348,0,0.00079216,8.932585238
10988347,2.737,1,0.00222141,6.856290519
10989413,0.275,1,0.00001,6.874232746
10988903,2.857,0,0.00234161,4.380349721
10988905,2.003,0,0.00347478,4.482272816
10988379,2.394,0,0.00249791,3.480913489
10988917,1.783,1,0.00120022,4.874196877
10988459,0.036,1,0.00001,0.191864119
10989135,0.044,1,0.00001,0.199106806
10989205,0.597,1,0.00001,3.143204021
10988963,1.037,1,0.00001,2.867612024
10988479,1.498,1,0.00001,1.213455232
10997529,1.831,1,0.00001,77.73531781
10996235,0.391,1,0.00001,0.504827891
10997809,0.281,1,0.00145038,0.328030243
10991357,0.416,1,0.00001,54.1932735
10991365,0.317,1,0.00001,0.310285546
10991377,0.147,1,0.00001,54.17992159
10991379,0.257,1,0.00001,54.18020905
10991367,0.077,1,0.00001,54.18397193
10998765,0.059,1,0.00001,5.866776832
10998857,2.682,1,0.00062639,5.793924956
11002317,5.466,0,0.00023417,22.28522751
11002333,2.454,0,0.00231458,2.560339665
11002933,2.91,0,0.00212714,2.262044597
11009231,1.511,0,0.00335539,1.748775114
11009317,0.084,0,0.00001,1.521013662
11008701,3.914,0,0.00086101,7.560068063
11015557,2.351,0,0.00246278,2.323792968
11016069,0.198,0,0.00001,2.01720702
11015595,1.636,0,0.0019621,2.688731865
11015589,4.395,0,0.00129237,2.328662105
11015613,1.595,0,0.0017931,2.048548208
10999711,0.834,0,0.0007434,0.772971203
10999531,0.34,0,0.00001,2.149721321
10999525,1.369,0,0.00001,2.094342933
11003097,0.289,0,0.00001,2.133192387
10999575,2.847,0,0.00001,2.373824593
11002591,1.755,0,0.00157264,1.376369834
10999231,3.043,1,0.00004147,0.920147988
10999221,1.198,1,0.00001,0.526787092
10999045,1.817,1,0.00001,52.64365004
10999001,0.2,1,0.00001,3.811738459
10998903,0.26,1,0.00001,52.95695647
10998933,0.178,1,0.00089887,52.90115645
10998963,0.39,1,0.00001,0.301021195
10998927,0.144,1,0.00001,0.106427064
10998909,1.262,1,0.00022461,1.183926349
10998877,0.543,1,0.00045918,0.463904818
10998863,0.4,1,0.000075,2.593852671
10998895,0.46,1,0.00021739,52.96032506
10998819,0.154,1,0.00001,0.560639349
10991039,0.112,1,0.00001,5.45899261
10991409,0.031,1,0.00903225,5.45899261
10990957,0.298,1,0.00033557,0.61368839
10990925,0.286,1,0.00001,0.61368839
10990935,0.767,1,0.00001,2.235601753
10990899,0.081,1,0.00001,5.48873788
10996549,0.621,1,0.00080515,3.966461153
10996555,2.209,1,0.0017655,2.044397143
10996553,0.665,0,0.00058646,1.406891723
10997709,0.234,0,0.0018376,1.453421233
10996725,0.857,0,0.00131541,0.86297847
10997257,2.262,1,0.00080901,3.814708838
10997603,1.703,1,0.00032883,4.47341956
10996393,1.044,0,0.00328544,1.79196125
10996359,2.025,0,0.00135308,1.746344571
10997279,1.576,1,0.00201776,2.711280377
10996019,0.248,1,0.00001,1.141303115
10997421,0.258,1,0.00001,1.093146358
10988499,0.346,1,0.00095375,4.110551613
10989389,0.227,1,0.00001,4.141093344
10989289,0.12,0,0.001,3.295804072
10988947,2.101,0,0.00370775,1.386618448
10996129,0.124,1,0.00001,32.69697676
10996093,1.52,1,0.00001,0.856390752
10997435,0.234,1,0.00001,1.038686709
10997433,0.182,1,0.00001,1.053574183
10997887,0.038,1,0.00001,0.872766819
10997797,0.897,1,0.00001,1.5695737
10997415,0.321,1,0.00001,1.787214324
10997411,2.317,1,0.00001,2.887784202
10997893,0.685,1,0.00001,1.748775114
10996017,0.632,1,0.00001,1.267107951
10988969,3.711,1,0.00029911,15.77016041
10989113,0.156,1,0.00001,89.60436731
11033115,0.669,1,0.00001,89.6042409
10988439,0.7,1,0.00001,10.63525392
10989107,0.736,1,0.00001,10.65719725
10988927,10.863,0,0.00059375,9.320726495
10988445,1.882,0,0.00199787,3.044818602
10989409,0.34,1,0.00001,1.345155575
11015799,1.851,0,0.00001,2.108491783
11012753,1.533,0,0.00001,2.376804914
11012813,0.931,0,0.00061224,2.240662545
11012791,0.61,0,0.00001,0.372494725
11012789,0.492,0,0.00001,0.685608401
11013327,1.187,0,0.00001,2.854746055
11013901,0.257,0,0.00136186,1.581256918
11014097,0.244,0,0.00001,0.191864119
11013965,0.272,0,0.00001,1.387639146
11016027,4.121,0,0.00078046,2.12254632
11020027,1.536,0,0.00027343,4.087062554
11015325,0.052,0,0.00115384,4.091563535
11020015,0.154,0,0.00123376,0.606727616
11020019,0.206,0,0.00092233,2.663335953
11020007,0.174,0,0.00051724,0.521384004
11020031,0.155,0,0.00070967,3.546593092
11020023,0.208,0,0.00052884,2.769660831
11020827,0.125,0,0.002,4.090179145
11015295,1.273,0,0.00094265,2.16350804
11014095,0.411,0,0.0003163,12.82534442
11013977,0.631,0,0.00001,13.03655515
11013995,0.61,0,0.00037704,12.89042212
11014017,0.299,0,0.00056856,12.87998342
11015617,2.576,0,0.0016576,1.595518825
10997187,5.557,1,0.0003527,13.73331884
11001781,1.226,0,0.0024796,2.602027456
11002837,0.94,0,0.00403191,1.229681715
10988949,0.291,1,0.00001,0.291462519
10989177,0.162,1,0.00001,0.336551928
11003299,1.158,1,0.00019861,1.716909689
11003305,0.925,0,0.00091891,6.684602486
11003303,1.148,0,0.00117595,6.711447963
11003307,0.093,0,0.00001,3.891870543
11003297,2.277,1,0.00019323,10.62139968
11003295,3.216,1,0.00012748,10.88447646
11003301,1.805,1,0.00054847,10.4552065
25738189,2.098,1,0.00060057,9.919150835
10998751,0.256,1,0.00001,53.06880736
10998749,0.361,1,0.00001,53.85206821
11003029,0.075,1,0.00001,53.85214708
11003069,0.08,0,0.00001,9.631208306
11003071,0.04,0,0.00001,9.618704728
11003073,1.968,0,0.00001,2.499337128
11003077,0.346,0,0.00580924,2.177207459
11003085,0.189,0,0.00058201,2.072597057
11003091,0.842,0,0.00001,2.161543893
11003095,0.397,0,0.00001,5.622532838
11003339,1.717,0,0.00004076,1.207607221
11003343,1.92,0,0.00001,4.109862674
11003345,0.146,0,0.00001,9.147776088
11003341,0.111,0,0.01657657,9.680183602
11003099,1.837,0,0.00001,6.432017164
11003093,2.055,0,0.00001,8.380751203
11003087,0.423,0,0.00001,0.507624743
11003083,1.863,0,0.00001,9.384308605
11003081,0.387,0,0.00001,2.151696261
11003079,0.607,0,0.00001,0.651730005
11003045,0.167,1,0.00001,51.22838297
11003051,0.143,1,0.00001,10.77005607
11003053,1.485,1,0.00001,46.4178197
11003057,0.706,1,0.00001,46.36334152
11003063,0.42,1,0.00001,46.05267672
11003075,1.898,1,0.00011591,2.899527189
11003323,0.031,0,0.00001,0.092168541
11003433,3.345,1,0.00010762,7.583815167
11003431,1.24,1,0.00012903,45.57592243
11003429,4.318,1,0.00001,46.26377259
11003427,1.74,1,0.00001,1.995330068
11003337,0.24,1,0.00001,46.37164709
11003335,0.633,1,0.00001,1.22737678
11003333,0.147,1,0.00001,51.0845751
11003331,0.055,1,0.00001,0.184337083
11003329,0.596,1,0.0003139,0.463904818
11033085,0.225,1,0.00001,7.996738675
11003325,0.335,1,0.00047761,51.22827242
11003089,2.131,1,0.00001,2.119208456
11003065,1.356,1,0.00001,46.09216573
11003059,1.141,1,0.00001,3.878386799
11003055,0.9,1,0.00001,2.404639383
11003047,0.051,1,0.00001,0.478921789
11003049,0.381,1,0.00001,10.78949473
11003111,0.906,1,0.00001,41.73610294
11003369,0.98,1,0.00003061,0.871143065
11003371,0.519,1,0.00001,41.96935456
11003375,1.271,1,0.00001,41.961696
11003381,1.354,1,0.00001,41.84208149
11003379,0.575,1,0.00001,3.523764578
11003373,0.95,1,0.00001,3.886409798
11003365,3.529,1,0.00001,42.04519
11003367,1.028,1,0.00001,2.612887384
10989019,0.07,0,0.00371428,1.533990248
10989021,0.559,0,0.00001,1.930412101
10989023,1.182,0,0.00001,1.09573369
10989221,0.075,1,0.00001,1.417918474
10989233,0.077,1,0.00001,1.339882502
10989235,1.632,1,0.00001,1.867787397
10989237,0.417,1,0.00001,0.599686051
10989223,0.041,1,0.00001,2.28260623
10997531,0.324,1,0.00001,77.60950573
10997883,2.16,1,0.00001,4.216312019
10997885,0.342,1,0.00001,77.67384081
10991415,0.708,1,0.00001,7.304998946
10991419,0.129,0,-9998,0
10991417,0.191,1,0.00001,7.253260144
10991369,0.097,1,0.00001,7.222352614
11003021,0.281,1,0.00001,6.681424639
11003023,0.4,1,0.000375,3.240350203
11003025,0.477,1,0.00001,5.995679911
10991383,0.298,1,0.00001,6.691588439
10991373,0.213,1,0.00004694,3.062437617
11003039,0.047,1,0.00001,1.91716474
11003319,0.605,1,0.00001,0.959320593
11033069,0.171,1,0.00001,1.914947937
11033071,0.31,1,0.00001,1.691989504
11003317,0.073,0,-9998,0
11003245,0.1,1,0.00001,1.718558186
11003253,0.125,1,0.00001,1.709471778
11003257,0.156,1,0.00001,1.142542988
11003255,0.245,1,0.00001,1.328208056
11003251,0.08,0,-9998,0
11003247,0.058,0,0.00001,0.075255299
11003249,0.065,1,0.00001,1.711127441
11003259,0.321,1,0.00001,3.425976299
11003265,0.194,1,0.00001,0.314815502
11003269,0.016,1,0.00375,0.35297864
11003273,0.062,1,0.00001,0.140789772
11003275,0.079,1,0.00050632,0.398213611
11003271,0.17,1,0.00001,0.328030243
11003267,0.44,1,0.00001,0.673103855
11003261,0.09,1,0.00001,3.341877604
11003263,0.096,1,0.00001,0.689726207
10991315,0.078,1,0.00001,59.16208132
10991471,0.083,0,-9998,0
11033109,1.066,1,0.00001,1.189890751
10991301,0.718,1,0.00001,5.635863249
10991305,0.045,1,0.00001,6.64104028
10991303,0.047,1,0.00001,8.461620932
10991309,0.042,1,0.00001,6.528803799
10991323,0.283,1,0.000106,5.905982919
10991439,0.055,1,0.00001,5.907900446
10991479,0.026,1,0.00001,6.639974217
10991441,0.793,1,0.00139968,0.864617557
10991319,0.161,1,0.00001,0.590166621
10991321,1.599,1,0.00001,1.454395049
10991327,0.032,1,0.00001,0.206095124
10991331,0.521,1,0.00001,5.452245101
10991329,0.045,1,0.00001,5.454841285
10997715,0.823,0,0.00036452,1.77529148
10997723,0.931,0,0.00084854,3.813223938
10997721,2.324,0,0.00001,5.030578909
10997717,1.388,0,0.00001,2.628554584
10997719,0.402,0,0.00001,3.113332722
