UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
PA_58-162,4198482,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LAKE VEREX,41.67045647,-76.07418388
PA_58-163,8088811,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BRALLA,41.88375469,-75.57459175
PA_58-167,8088685,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MORELLI,41.92610047,-75.77940019
PA_58-169,8088925,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,GILLESPIES POND,41.84539837,-75.72560748
PA_59-001,8112207,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,TAYLOR RUN,41.83867918,-77.12771366
PA_59-016,8112555,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,RESERVOIR,41.64864467,-77.09498425
PA_59-055,8112251,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MANSFIELD-WEBSTER,41.82239877,-77.15254661
PA_59-070,8144326,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,CLEMENS,41.54619989,-77.23831563
PA_59-076,8112501,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,WARD,41.67155901,-77.07036159
PA_60-001,8151983,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,WHITE DEER CREEK,41.07013361,-76.97131372
PA_60-009,8153601,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HOFFA,40.97439839,-76.96403988
PA_60-021,8154127,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HALF WAY,40.99007447,-77.18963259
PA_60-044,4519280,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,STONY RUN,40.92051296,-77.22395546
PA_64-014,2739846,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,COLLINS POND,41.54347939,-75.31442417
PA_64-015,2616792,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE UNDERWOOD,41.83803802,-75.36524464
PA_64-016,2616742,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE COMO,41.84979746,-75.34327488
PA_64-019,8088793,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BEAVER POND,41.88884847,-75.41778999
PA_64-022,2616796,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,KINNEYVILLE POND,41.84784172,-75.30446311
PA_64-024,2617022,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAUREL LAKE,41.69193231,-75.12831017
PA_64-025,2598605,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,ORSON POND,41.81296055,-75.44661431
PA_64-028,2617180,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WILLIAMS POND,41.57508406,-75.14954613
PA_64-035,2616642,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,STARLIGHT LAKE,41.90666653,-75.33304464
PA_64-047,2742480,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,MILL POND,41.48510393,-75.39764737
PA_64-053,2739554,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WOOLN MILL,41.57544981,-75.28231632
PA_64-056,2739686,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,MACHELL MILL,41.50512821,-75.41874406
PA_64-058,2739848,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE CONSTANCE,41.51040838,-75.1556056
PA_64-070,2616954,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,SAW MILL,41.75287951,-75.20000242
PA_64-072,2617312,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,BEAVER POND,41.8964057,-75.29777683
PA_64-073,2617340,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,NABBYS LAKE,41.87246188,-75.27341464
PA_64-080,2739802,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,HOWELL POND,41.75176411,-75.35308712
PA_64-085,2743230,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,HERRMANN,41.45590957,-75.28236472
PA_64-095,2743088,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE FERNWOOD,41.44222771,-75.41117302
PA_64-105,2739614,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,TROUT LAKE,41.5324069,-75.19159434
PA_64-109,2739750,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE ELSIE,41.64632873,-75.28985089
PA_64-114,2742652,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,JANOSKE,41.44260587,-75.30177413
PA_64-125,2617184,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,OPEN WOODS POND,41.5532117,-75.13435724
PA_64-126,2739610,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,RICHARD,41.54385518,-75.28274906
PA_64-130,2742634,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,KELLY LAKE,41.44863091,-75.23281407
PA_64-138,2739804,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,STOOKEY,41.73008777,-75.30128621
PA_64-140,2739614,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LOLLYPOP,41.52779226,-75.2015428
PA_64-147,2743302,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE GENERO,41.41021098,-75.34043443
PA_64-148,4185265,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,GOULDSBORO LAKE,41.23527004,-75.45159735
PA_64-150,2739350,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,ALDER MARSH,41.74293784,-75.24748371
PA_64-152,2742712,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE MOC-A-TEK,41.42340161,-75.27805001
PA_64-167,2743080,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,DEBRIS NO 1,41.47747628,-75.19435724
PA_64-168,2743080,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,DEBRIS NO 2,41.47698357,-75.18568174
PA_64-179,166178300,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PERKINS POND,41.57583691,-75.10962506
PA_64-188,2743328,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WAYNEWOOD,41.39649009,-75.35963348
PA_64-191,2739518,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LITTLE KEEN POND,41.59406069,-75.37595048
PA_64-199,2742780,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,BEAVER LAKE,41.39015864,-75.28111008
PA_64-211,2617028,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,JONES,41.68592389,-75.14767622
PA_64-212,2739728,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,HARTWIG,41.74990942,-75.41082499
PA_64-214,2617378,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WALLERVILLE POND,41.85617184,-75.27548848
PA_64-220,2598635,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BROWNDALE SPORTSMAN,41.65009707,-75.44883643
PA_64-223,8088781,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,TRAVIS POND,41.90098807,-75.40049504
PA_64-224,2616568,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,FAULKNER BROOK (SGL 299),41.98381811,-75.36804144
PA_64-225,2739852,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE WANOKA,41.51809246,-75.27868224
PA_64-228,2616936,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,OAKLEY POND,41.78238002,-75.13614149
PA_64-229,2742792,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKELAND COLONY,41.38579794,-75.27534334
PA_66-009,4198898,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,SHARPES POND,41.58677475,-76.18467095
PA_66-013,4196280,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,ROSS,41.52276814,-75.86968649
PA_66-030,4200200,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,WILBUR,41.46056273,-75.84830679
PA_66-052,4201028,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,CLOVERING,41.38969105,-76.27216061
PA_67-002,4710056,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,YORK HAVEN,40.12081256,-76.71876691
PA_67-029,4721899,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MYERS MILL,40.01297382,-76.71327927
PA_67-046,4721831,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,DIETZ MILL,40.0149758,-76.54835959
PA_67-067,4709516,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MARSH RUN POND,40.20259631,-76.84195102
PA_67-101,4721519,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HOOVER,40.05176131,-76.94131362
PA_67-136,4724571,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,EISENHART MILL,39.94592074,-76.96253135
PA_67-137,4724491,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,ORT MILL,39.9649408,-76.9552733
PA_67-467,4724345,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,SHADY NOOK,39.99032487,-76.93278682
PA_67-476,4726055,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,KIWANIS LAKE,39.96862514,-76.741319
PA_67-477,4726501,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,KESSLER,39.86711153,-76.86921775
PA_67-483,4724685,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,KEHM RUN,39.92305268,-76.66763319
PA_67-485,4724717,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BEAVER CREEK,39.93122708,-76.50795222
PA_67-492,4726525,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,PEACH BOTTOM ATOMIC POWER,39.75658907,-76.26645578
PA_67-494,4724393,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,CROWN AMERICAN CORP RETENTION,39.97251647,-76.76696569
PA_67-497,4724487,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BASCULE GATE,39.96284236,-76.73318055
PA_67-501,4725453,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,DEER CREEK BUSINESS PARK,39.77114702,-76.66335856
PA_67-503,4724379,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,AVALONG ESTATES DETENTION BASIN,39.99514549,-76.67345945
PA_67-504,4724353,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,YORLAND DETENTION BASIN,39.99343224,-76.65760634
PA_67-526,4724627,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,UPPER BASIN,39.93119375,-76.70638098
PA_67-527,4724627,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LOWER BASIN,39.93260332,-76.7091295
PA_67-529,4724465,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LONGSTOWN VILLAGE,39.95745437,-76.64076233
PA_67-533,4726243,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LOWER,39.75858154,-76.3234767
PA_67-534,4726243,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,UPPER,39.7583376,-76.32335967
PA_67-537,4721281,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,SKI ROUNDTOP,40.10824404,-76.93829624
PA_67-538,4722437,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,RUDY POND,40.03870998,-77.0627236
PA_67-545,4725577,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,FOREST LAKES NO. 2,39.74354662,-76.6629961
PA_PA00001,2598705,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,AYLESWORTH CREEK DAM,41.52209493,-75.53003616
PA_PA00002,8134944,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,ALVIN R BUSH DAM,41.35816786,-77.92251308
PA_PA00004,4690377,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,RAYSTOWN DAM,40.43257358,-78.00030051
PA_PA00005,8139718,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,FOSTER JOSEPH SAYERS DAM,41.04853105,-77.60968281
PA_PA00006,2598795,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,STILLWATER DAM,41.69530167,-75.48584823
PA_PA00007,4726077,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,YORK INDIAN ROCK DAM,39.92274581,-76.75500773
PA_PA00008,4186391,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,FRANCIS E WALTER DAM,41.11337684,-75.72005563
PA_PA00009,2739766,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,GENERAL EDGAR JADWIN,41.61203648,-75.26379521
PA_PA00010,4188143,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,BELTZVILLE DAM,40.85158825,-75.63837732
PA_PA00011,2739824,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PROMPTON DAM,41.59166102,-75.32836784
PA_PA00014,4708624,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MARQUETTE LAKE DAM,40.43292869,-76.598693
PA_PA00028,8111521,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,NORTH FORK (PA-406),41.994776,-77.64776926
PA_PA00029,8144538,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LYMAN RUN,41.72428646,-77.76015697
PA_PA00031,8143542,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,KELSEY CREEK (PA-600),41.73847598,-77.31258448
PA_PA00032,8144594,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LAKE NESSMUK (PA-601),41.73153555,-77.29247485
PA_PA00033,8143524,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HAMILTON LAKE (PA-602),41.74019795,-77.26469395
PA_PA00034,8112665,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HILLS CREEK,41.80278063,-77.19545419
PA_PA00037,8112117,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BEECHWOOD LAKE (PA-454),41.85497652,-77.51383065
PA_PA00038,4199360,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,MILL CREEK DAM,41.72333121,-76.17163898
PA_PA00042,4197902,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,TOTEM LAKE,41.76026969,-76.241688
PA_PA00043,8119627,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,CHAMBERLAIN,41.9196536,-76.61912749
PA_PA00046,4196094,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,PA-468,41.75271979,-75.81115697
PA_PA00047,8088921,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LAKE MONTROSE,41.84477278,-75.85884424
PA_PA00048,4196332,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LAKE CHRISANN,41.83686115,-75.80082645
PA_PA00049,4198012,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,TUSCARORA LAKE,41.73820779,-76.09331371
PA_PA00053,4196072,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LOWER ALFORD LAKE,41.80671582,-75.77420457
PA_PA00056,4196218,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BIG ELK LAKE,41.75304669,-75.9545419
PA_PA00059,4648640,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,ROCK RUN,40.00549527,-75.85297802
PA_PA00061,2598625,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LEWIS LAKE,41.71676672,-75.49529989
PA_PA00066,8089101,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,BEL-AIRE LAKE,41.94888564,-75.86566016
PA_PA00069,8089209,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,OTEYOKWA LAKE DAM,41.8974226,-75.76717215
PA_PA00070,4195538,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,HORTON LAKE DAM,41.72463931,-75.6922262
PA_PA00078,8103283,dam,SIMD206000100,Upper Chesapeake Bay,Upper Chesapeake Bay,Upper Chesapeake,Upper Chesapeake,Mid Atlantic Region,LAKE SOPHIA DAM,41.97203561,-75.9770793
PA_PA00086,2739566,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PA 419,41.56963236,-75.18507354
PA_PA00087,2739568,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PA-421,41.58338421,-75.19117359
PA_PA00088,2739510,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PA-415,41.60156527,-75.19643106
PA_PA00091,2739838,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE LADORE,41.578188,-75.38647956
PA_PA00092,2739524,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,KEEN LAKE,41.59066435,-75.37119228
PA_PA00097,2739530,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PA-413,41.60184361,-75.22796412
PA_PA00098,4185253,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE WATAWGA,41.23929002,-75.4447231
PA_PA00135,2617622,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,PERCH POND,41.89356378,-75.34606786
PA_PA00138,2743260,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,LAKE ELLYN DAM,41.43964498,-75.31811631
PA_PA00139,932040142,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,HEMLOCK HOLLOW POND,41.43837238,-75.27629921
PA_PA00141,2743188,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WANGAUM FALLS DAM,41.49313164,-75.25006993
PA_PA00142,2742610,dam,SIDE204020400,Delaware River-Delaware Bay,Delaware Bay,Lower Delaware,Delaware-Mid Atlantic Coastal,Mid Atlantic Region,WHITNEY LAKE,41.46320909,-75.24554751
